post,comment,like,total_count,max_delta,last_person_event,max_delta_period_start,max_delta_period_end,id
447,2893,3687,7027,"23 days, 4:36:56",2013-02-07 00:48:44,2013-02-07 00:48:44,2013-03-02 05:25:40,4284
284,7298,6303,13885,"23 days, 4:37:51",2013-02-07 00:47:49,2013-02-07 00:47:49,2013-03-02 05:25:40,107
1377,5755,4880,12012,"23 days, 4:38:33",2013-02-07 00:47:07,2013-02-07 00:47:07,2013-03-02 05:25:40,942
725,6033,6781,13539,"23 days, 4:38:37",2013-02-07 00:47:03,2013-02-07 00:47:03,2013-03-02 05:25:40,7788
39,1281,2398,3718,"23 days, 4:39:06",2013-02-07 00:46:34,2013-02-07 00:46:34,2013-03-02 05:25:40,4959
1131,3008,3839,7978,"23 days, 4:40:33",2013-02-07 00:45:07,2013-02-07 00:45:07,2013-03-02 05:25:40,8804
1332,1595,1996,4923,"23 days, 4:41:10",2013-02-07 00:44:30,2013-02-07 00:44:30,2013-03-02 05:25:40,447
702,5193,5173,11068,"23 days, 4:41:56",2013-02-07 00:43:44,2013-02-07 00:43:44,2013-03-02 05:25:40,3110
314,5734,4418,10466,"23 days, 4:43:49",2013-02-07 00:41:51,2013-02-07 00:41:51,2013-03-02 05:25:40,8463
961,1785,2575,5321,"23 days, 4:44:00",2013-02-07 00:41:40,2013-02-07 00:41:40,2013-03-02 05:25:40,9242
1062,1927,2717,5706,"23 days, 4:44:31",2013-02-07 00:41:09,2013-02-07 00:41:09,2013-03-02 05:25:40,4395
2401,8085,6999,17485,"23 days, 4:45:14",2013-02-07 00:40:26,2013-02-07 00:40:26,2013-03-02 05:25:40,1603
892,2092,2484,5468,"23 days, 4:45:42",2013-02-07 00:39:58,2013-02-07 00:39:58,2013-03-02 05:25:40,2073
260,5290,5077,10627,"23 days, 4:46:14",2013-02-07 00:39:26,2013-02-07 00:39:26,2013-03-02 05:25:40,1775
204,996,1221,2421,"23 days, 4:46:29",2013-02-07 00:39:11,2013-02-07 00:39:11,2013-03-02 05:25:40,9707
737,1540,2239,4516,"23 days, 4:46:42",2013-02-07 00:38:58,2013-02-07 00:38:58,2013-03-02 05:25:40,570
523,1583,3150,5256,"23 days, 4:47:01",2013-02-07 00:38:39,2013-02-07 00:38:39,2013-03-02 05:25:40,4614
155,595,889,1639,"23 days, 4:47:10",2013-02-07 00:38:30,2013-02-07 00:38:30,2013-03-02 05:25:40,3640
2117,7709,10026,19852,"23 days, 4:47:42",2013-02-07 00:37:58,2013-02-07 00:37:58,2013-03-02 05:25:40,9896
204,4348,4304,8856,"23 days, 4:48:40",2013-02-07 00:37:00,2013-02-07 00:37:00,2013-03-02 05:25:40,5893
1411,5083,3557,10051,"23 days, 4:48:58",2013-02-07 00:36:42,2013-02-07 00:36:42,2013-03-02 05:25:40,463
1832,5571,6706,14109,"23 days, 4:49:08",2013-02-07 00:36:32,2013-02-07 00:36:32,2013-03-02 05:25:40,6028
142,1894,3710,5746,"23 days, 4:49:34",2013-02-07 00:36:06,2013-02-07 00:36:06,2013-03-02 05:25:40,8391
1546,826,1093,3465,"23 days, 4:49:41",2013-02-07 00:35:59,2013-02-07 00:35:59,2013-03-02 05:25:40,6464
609,2146,2928,5683,"23 days, 4:49:44",2013-02-07 00:35:56,2013-02-07 00:35:56,2013-03-02 05:25:40,5440
1230,1108,1710,4048,"23 days, 4:49:57",2013-02-07 00:35:43,2013-02-07 00:35:43,2013-03-02 05:25:40,795
212,2041,4659,6912,"23 days, 4:50:09",2013-02-07 00:35:31,2013-02-07 00:35:31,2013-03-02 05:25:40,6701
97,1405,2374,3876,"23 days, 4:50:11",2013-02-07 00:35:29,2013-02-07 00:35:29,2013-03-02 05:25:40,6084
826,4856,5310,10992,"23 days, 4:50:20",2013-02-07 00:35:20,2013-02-07 00:35:20,2013-03-02 05:25:40,7852
899,5761,4620,11280,"23 days, 4:55:38",2013-02-07 00:30:02,2013-02-07 00:30:02,2013-03-02 05:25:40,8081
677,5760,6895,13332,"23 days, 4:56:43",2013-02-07 00:28:57,2013-02-07 00:28:57,2013-03-02 05:25:40,2968
234,492,535,1261,"23 days, 4:57:14",2013-02-07 00:28:26,2013-02-07 00:28:26,2013-03-02 05:25:40,7611
85,1690,2415,4190,"23 days, 4:57:52",2013-02-07 00:27:48,2013-02-07 00:27:48,2013-03-02 05:25:40,2662
479,2634,2767,5880,"23 days, 5:00:38",2013-02-07 00:25:02,2013-02-07 00:25:02,2013-03-02 05:25:40,3892
1106,7377,8511,16994,"23 days, 5:02:01",2013-02-07 00:23:39,2013-02-07 00:23:39,2013-03-02 05:25:40,8453
546,7019,6964,14529,"23 days, 5:02:29",2013-02-07 00:23:11,2013-02-07 00:23:11,2013-03-02 05:25:40,1832
239,807,1595,2641,"23 days, 5:02:56",2013-02-07 00:22:44,2013-02-07 00:22:44,2013-03-02 05:25:40,477
24,9407,7616,17047,"23 days, 5:02:57",2013-02-07 00:22:43,2013-02-07 00:22:43,2013-03-02 05:25:40,5781
513,2687,4722,7922,"23 days, 5:04:45",2013-02-07 00:20:55,2013-02-07 00:20:55,2013-03-02 05:25:40,4842
94,4873,5183,10150,"23 days, 5:04:58",2013-02-07 00:20:42,2013-02-07 00:20:42,2013-03-02 05:25:40,3648
1301,8906,8786,18993,"23 days, 5:07:18",2013-02-07 00:18:22,2013-02-07 00:18:22,2013-03-02 05:25:40,8658
309,6429,8294,15032,"23 days, 5:07:26",2013-02-07 00:18:14,2013-02-07 00:18:14,2013-03-02 05:25:40,2181
595,6339,4265,11199,"23 days, 5:07:38",2013-02-07 00:18:02,2013-02-07 00:18:02,2013-03-02 05:25:40,9311
2416,5531,6514,14461,"23 days, 5:08:55",2013-02-07 00:16:45,2013-02-07 00:16:45,2013-03-02 05:25:40,1794
976,3780,4556,9312,"23 days, 5:09:01",2013-02-07 00:16:39,2013-02-07 00:16:39,2013-03-02 05:25:40,9397
772,1168,1446,3386,"23 days, 5:11:38",2013-02-07 00:14:02,2013-02-07 00:14:02,2013-03-02 05:25:40,6558
310,4604,4247,9161,"23 days, 5:11:56",2013-02-07 00:13:44,2013-02-07 00:13:44,2013-03-02 05:25:40,5761
1098,2341,3071,6510,"23 days, 5:12:00",2013-02-07 00:13:40,2013-02-07 00:13:40,2013-03-02 05:25:40,2558
109,4113,5110,9332,"23 days, 5:12:09",2013-02-07 00:13:31,2013-02-07 00:13:31,2013-03-02 05:25:40,1567
492,3722,4441,8655,"23 days, 5:12:13",2013-02-07 00:13:27,2013-02-07 00:13:27,2013-03-02 05:25:40,3969
465,1390,2171,4026,"23 days, 5:12:32",2013-02-07 00:13:08,2013-02-07 00:13:08,2013-03-02 05:25:40,8089
264,8894,6562,15720,"23 days, 5:13:27",2013-02-07 00:12:13,2013-02-07 00:12:13,2013-03-02 05:25:40,4059
1728,1974,2625,6327,"23 days, 5:13:54",2013-02-07 00:11:46,2013-02-07 00:11:46,2013-03-02 05:25:40,7320
1076,3391,5067,9534,"23 days, 5:14:19",2013-02-07 00:11:21,2013-02-07 00:11:21,2013-03-02 05:25:40,4720
1125,5352,6675,13152,"23 days, 5:14:20",2013-02-07 00:11:20,2013-02-07 00:11:20,2013-03-02 05:25:40,4828
839,2360,2858,6057,"23 days, 5:16:39",2013-02-07 00:09:01,2013-02-07 00:09:01,2013-03-02 05:25:40,2789
577,4011,6131,10719,"23 days, 5:16:42",2013-02-07 00:08:58,2013-02-07 00:08:58,2013-03-02 05:25:40,9852
288,2520,3695,6503,"23 days, 5:17:10",2013-02-07 00:08:30,2013-02-07 00:08:30,2013-03-02 05:25:40,2776
52,2677,3665,6394,"23 days, 5:17:43",2013-02-07 00:07:57,2013-02-07 00:07:57,2013-03-02 05:25:40,4413
402,2700,2742,5844,"23 days, 5:18:23",2013-02-07 00:07:17,2013-02-07 00:07:17,2013-03-02 05:25:40,350
1073,2600,3241,6914,"23 days, 5:18:45",2013-02-07 00:06:55,2013-02-07 00:06:55,2013-03-02 05:25:40,4518
2062,6642,6254,14958,"23 days, 5:19:40",2013-02-07 00:06:00,2013-02-07 00:06:00,2013-03-02 05:25:40,2471
2222,2951,4366,9539,"23 days, 5:20:17",2013-02-07 00:05:23,2013-02-07 00:05:23,2013-03-02 05:25:40,7374
2184,2806,4397,9387,"23 days, 5:21:06",2013-02-07 00:04:34,2013-02-07 00:04:34,2013-03-02 05:25:40,5598
958,7942,7291,16191,"23 days, 5:21:32",2013-02-07 00:04:08,2013-02-07 00:04:08,2013-03-02 05:25:40,8954
2006,6782,8404,17192,"23 days, 5:21:52",2013-02-07 00:03:48,2013-02-07 00:03:48,2013-03-02 05:25:40,8541
90,4698,5756,10544,"23 days, 5:22:05",2013-02-07 00:03:35,2013-02-07 00:03:35,2013-03-02 05:25:40,4974
755,3218,3579,7552,"23 days, 5:22:11",2013-02-07 00:03:29,2013-02-07 00:03:29,2013-03-02 05:25:40,9160
826,3194,7437,11457,"23 days, 5:22:25",2013-02-07 00:03:15,2013-02-07 00:03:15,2013-03-02 05:25:40,4341
807,1741,1763,4311,"23 days, 5:23:05",2013-02-07 00:02:35,2013-02-07 00:02:35,2013-03-02 05:25:40,3917
2109,7515,6481,16105,"23 days, 5:23:21",2013-02-07 00:02:19,2013-02-07 00:02:19,2013-03-02 05:25:40,9750
96,5028,5177,10301,"23 days, 5:23:43",2013-02-07 00:01:57,2013-02-07 00:01:57,2013-03-02 05:25:40,3889
193,2781,4459,7433,"23 days, 5:24:16",2013-02-07 00:01:24,2013-02-07 00:01:24,2013-03-02 05:25:40,437
839,4438,4717,9994,"23 days, 5:24:55",2013-02-07 00:00:45,2013-02-07 00:00:45,2013-03-02 05:25:40,9091
42,719,1743,2504,"23 days, 5:25:14",2013-02-07 00:00:26,2013-02-07 00:00:26,2013-03-02 05:25:40,7820
593,1005,1296,2894,"23 days, 7:53:35",2013-02-07 07:20:02,2010-02-28 03:43:49,2010-03-23 11:37:24,9645
4136,7737,9327,21200,"23 days, 13:37:32",2013-02-07 07:15:26,2010-02-01 10:32:08,2010-02-25 00:09:40,5950
212,2046,2502,4760,"23 days, 13:40:45",2013-02-07 07:50:59,2010-02-01 10:32:08,2010-02-25 00:12:53,5230
1043,594,1416,3053,"23 days, 13:44:59",2013-02-07 00:19:55,2010-02-01 10:32:08,2010-02-25 00:17:07,4917
1419,1978,2457,5854,"23 days, 14:01:56",2013-02-07 10:24:50,2010-02-01 10:32:08,2010-02-25 00:34:04,1539
1554,3397,3203,8154,"23 days, 14:06:52",2013-02-07 08:14:12,2010-02-28 11:26:34,2010-03-24 01:33:26,5678
49,6849,8341,15239,"23 days, 14:19:01",2013-02-07 08:26:06,2010-02-01 10:32:08,2010-02-25 00:51:09,6658
492,6739,7641,14872,"23 days, 14:29:02",2013-02-07 11:55:03,2010-02-01 10:32:08,2010-02-25 01:01:10,5614
1776,4937,5227,11940,"23 days, 14:30:49",2013-02-07 09:48:09,2010-02-01 10:32:08,2010-02-25 01:02:57,1138
162,6823,7830,14815,"23 days, 14:31:07",2013-02-11 05:59:17,2010-02-01 10:32:08,2010-02-25 01:03:15,1159
430,2981,3991,7402,"23 days, 14:38:37",2013-02-07 02:17:47,2010-02-01 10:32:08,2010-02-25 01:10:45,8304
1792,3041,5790,10623,"23 days, 14:39:07",2013-02-07 06:21:00,2010-02-01 10:32:08,2010-02-25 01:11:15,7044
964,1896,3723,6583,"23 days, 14:57:05",2013-02-07 06:07:03,2010-02-01 10:32:08,2010-02-25 01:29:13,9913
1907,7213,7796,16916,"23 days, 15:04:07",2013-02-07 02:39:44,2010-02-01 10:32:08,2010-02-25 01:36:15,2944
1435,3769,4113,9317,"23 days, 15:15:51",2013-02-07 01:44:44,2010-02-01 10:32:08,2010-02-25 01:47:59,8430
51,3097,3290,6438,"23 days, 15:39:52",2013-02-07 04:56:26,2010-02-01 10:32:08,2010-02-25 02:12:00,9085
143,9492,7147,16782,"23 days, 15:43:58",2013-02-07 01:53:21,2010-02-01 10:32:08,2010-02-25 02:16:06,1576
21,2125,3438,5584,"23 days, 15:54:10",2013-02-07 04:38:26,2010-02-01 10:32:08,2010-02-25 02:26:18,654
609,754,1072,2435,"23 days, 15:59:05",2013-02-07 03:38:55,2010-02-01 10:32:08,2010-02-25 02:31:13,7357
1125,3966,6710,11801,"23 days, 16:03:00",2013-02-07 11:05:03,2010-02-01 10:32:08,2010-02-25 02:35:08,8965
306,3666,6923,10895,"23 days, 16:03:45",2013-02-09 06:44:50,2010-02-01 10:32:08,2010-02-25 02:35:53,3269
540,1652,3366,5558,"23 days, 16:06:14",2013-02-07 06:53:41,2010-02-01 10:32:08,2010-02-25 02:38:22,1960
446,1350,1784,3580,"23 days, 16:24:04",2013-02-14 06:16:43,2010-02-01 10:32:08,2010-02-25 02:56:12,6926
904,3799,2777,7480,"23 days, 16:31:10",2013-02-12 00:39:13,2010-02-01 10:32:08,2010-02-25 03:03:18,3172
216,577,1058,1851,"23 days, 16:34:28",2013-02-07 03:48:22,2010-02-01 10:32:08,2010-02-25 03:06:36,4295
868,2398,3170,6436,"23 days, 16:36:19",2013-02-07 05:13:46,2010-02-01 10:32:08,2010-02-25 03:08:27,1109
871,5216,4613,10700,"23 days, 16:48:02",2013-02-07 10:59:29,2010-02-01 10:32:08,2010-02-25 03:20:10,2119
141,4124,5033,9298,"23 days, 17:13:10",2013-02-07 00:29:54,2010-02-01 10:32:08,2010-02-25 03:45:18,46
1202,997,1447,3646,"23 days, 17:26:03",2013-02-06 11:59:37,2013-02-06 11:59:37,2013-03-02 05:25:40,5821
482,3568,4161,8211,"23 days, 17:26:43",2013-02-06 11:58:57,2013-02-06 11:58:57,2013-03-02 05:25:40,119
1128,2793,3548,7469,"23 days, 17:26:46",2013-02-06 11:58:54,2013-02-06 11:58:54,2013-03-02 05:25:40,8915
205,3918,3273,7396,"23 days, 17:27:25",2013-02-06 11:58:15,2013-02-06 11:58:15,2013-03-02 05:25:40,7206
94,2741,3885,6720,"23 days, 17:28:16",2013-02-06 11:57:24,2013-02-06 11:57:24,2013-03-02 05:25:40,1618
745,1322,1742,3809,"23 days, 17:28:32",2013-02-06 11:57:08,2013-02-06 11:57:08,2013-03-02 05:25:40,3965
222,4802,4641,9665,"23 days, 17:28:36",2013-02-06 11:57:04,2013-02-06 11:57:04,2013-03-02 05:25:40,8389
66,1158,2295,3519,"23 days, 17:29:02",2013-02-06 11:56:38,2013-02-06 11:56:38,2013-03-02 05:25:40,4277
72,5972,5053,11097,"23 days, 17:29:17",2013-02-06 11:56:23,2013-02-06 11:56:23,2013-03-02 05:25:40,1991
23,4696,5365,10084,"23 days, 17:29:42",2013-02-06 11:55:58,2013-02-06 11:55:58,2013-03-02 05:25:40,1765
1950,7120,6740,15810,"23 days, 17:29:53",2013-02-06 11:55:47,2013-02-06 11:55:47,2013-03-02 05:25:40,3525
51,2036,4060,6147,"23 days, 17:30:01",2013-02-06 11:55:39,2013-02-06 11:55:39,2013-03-02 05:25:40,6958
396,2438,4017,6851,"23 days, 17:30:20",2013-02-06 11:55:20,2013-02-06 11:55:20,2013-03-02 05:25:40,503
371,6109,5882,12362,"23 days, 17:31:27",2013-02-06 11:54:13,2013-02-06 11:54:13,2013-03-02 05:25:40,5734
2193,4011,4651,10855,"23 days, 17:31:55",2013-02-06 11:53:45,2013-02-06 11:53:45,2013-03-02 05:25:40,7378
142,3771,3235,7148,"23 days, 17:32:26",2013-02-06 11:53:14,2013-02-06 11:53:14,2013-03-02 05:25:40,978
880,3685,5171,9736,"23 days, 17:32:54",2013-02-06 11:52:46,2013-02-06 11:52:46,2013-03-02 05:25:40,283
745,1759,2455,4959,"23 days, 17:33:34",2013-02-06 11:52:06,2013-02-06 11:52:06,2013-03-02 05:25:40,7612
1058,2914,4729,8701,"23 days, 17:33:51",2013-02-06 11:51:49,2013-02-06 11:51:49,2013-03-02 05:25:40,3135
1320,7010,8664,16994,"23 days, 17:35:01",2013-02-06 11:50:39,2013-02-06 11:50:39,2013-03-02 05:25:40,8059
584,2883,4760,8227,"23 days, 17:35:09",2013-02-06 11:50:31,2013-02-06 11:50:31,2013-03-02 05:25:40,5754
483,5440,5581,11504,"23 days, 17:36:12",2013-02-06 11:49:28,2013-02-06 11:49:28,2013-03-02 05:25:40,7290
36,6180,5339,11555,"23 days, 17:37:10",2013-02-06 11:48:30,2013-02-06 11:48:30,2013-03-02 05:25:40,9872
1098,1607,2718,5423,"23 days, 17:38:09",2013-02-06 11:47:31,2013-02-06 11:47:31,2013-03-02 05:25:40,6865
1586,6495,5780,13861,"23 days, 17:38:22",2013-02-06 11:47:18,2013-02-06 11:47:18,2013-03-02 05:25:40,9934
1248,407,1235,2890,"23 days, 17:38:43",2013-02-06 11:46:57,2013-02-06 11:46:57,2013-03-02 05:25:40,4994
1926,4747,4295,10968,"23 days, 17:38:48",2013-02-06 11:46:52,2013-02-06 11:46:52,2013-03-02 05:25:40,2881
514,4207,4138,8859,"23 days, 17:39:13",2013-02-06 11:46:27,2013-02-06 11:46:27,2013-03-02 05:25:40,1435
194,7886,7615,15695,"23 days, 17:39:37",2013-02-06 11:46:03,2013-02-06 11:46:03,2013-03-02 05:25:40,31
1120,6485,5579,13184,"23 days, 17:39:43",2013-02-06 11:45:57,2013-02-06 11:45:57,2013-03-02 05:25:40,8298
2420,8351,7507,18278,"23 days, 17:40:20",2013-02-06 11:45:20,2013-02-06 11:45:20,2013-03-02 05:25:40,3828
1883,5716,6920,14519,"23 days, 17:40:23",2013-02-06 11:45:17,2013-02-06 11:45:17,2013-03-02 05:25:40,7199
660,5990,6792,13442,"23 days, 17:40:26",2013-02-06 11:45:14,2013-02-06 11:45:14,2013-03-02 05:25:40,9343
60,5257,4558,9875,"23 days, 17:40:33",2013-02-06 11:45:07,2013-02-06 11:45:07,2013-03-02 05:25:40,9218
1051,5741,4672,11464,"23 days, 17:40:44",2013-02-06 11:44:56,2013-02-06 11:44:56,2013-03-02 05:25:40,3521
578,7866,7903,16347,"23 days, 17:40:54",2013-02-06 11:44:46,2013-02-06 11:44:46,2013-03-02 05:25:40,7981
1400,6249,6996,14645,"23 days, 17:40:57",2013-02-06 11:44:43,2013-02-06 11:44:43,2013-03-02 05:25:40,7858
344,3752,5414,9510,"23 days, 17:41:31",2013-02-06 11:44:09,2013-02-06 11:44:09,2013-03-02 05:25:40,2967
120,906,1215,2241,"23 days, 17:42:08",2013-02-06 11:43:32,2013-02-06 11:43:32,2013-03-02 05:25:40,6085
226,4519,5117,9862,"23 days, 17:43:03",2013-02-06 11:42:37,2013-02-06 11:42:37,2013-03-02 05:25:40,2898
32,3777,4422,8231,"23 days, 17:43:16",2013-02-06 11:42:24,2013-02-06 11:42:24,2013-03-02 05:25:40,6230
545,6234,7224,14003,"23 days, 17:43:27",2013-02-06 11:42:13,2013-02-06 11:42:13,2013-03-02 05:25:40,1060
859,3291,3584,7734,"23 days, 17:43:58",2013-02-06 11:41:42,2013-02-06 11:41:42,2013-03-02 05:25:40,1441
1353,4799,5589,11741,"23 days, 17:44:01",2013-02-06 11:41:39,2013-02-06 11:41:39,2013-03-02 05:25:40,9994
39,2629,2977,5645,"23 days, 17:44:39",2013-02-06 11:41:01,2013-02-06 11:41:01,2013-03-02 05:25:40,5782
72,5885,6624,12581,"23 days, 17:45:44",2013-02-06 11:39:56,2013-02-06 11:39:56,2013-03-02 05:25:40,9966
227,3406,3425,7058,"23 days, 17:46:03",2013-02-06 11:53:13,2010-02-01 10:32:08,2010-02-25 04:18:11,4758
576,2593,3288,6457,"23 days, 17:46:07",2013-02-06 11:39:33,2013-02-06 11:39:33,2013-03-02 05:25:40,6737
1735,4674,5732,12141,"23 days, 17:46:12",2013-02-06 11:39:28,2013-02-06 11:39:28,2013-03-02 05:25:40,7450
723,4186,5221,10130,"23 days, 17:46:39",2013-02-07 07:10:52,2010-02-01 10:32:08,2010-02-25 04:18:47,6461
2403,7319,7453,17175,"23 days, 17:46:48",2013-02-06 11:38:52,2013-02-06 11:38:52,2013-03-02 05:25:40,3386
1974,5046,5729,12749,"23 days, 17:47:02",2013-02-06 11:38:38,2013-02-06 11:38:38,2013-03-02 05:25:40,9629
87,6266,6604,12957,"23 days, 17:47:49",2013-02-06 11:37:51,2013-02-06 11:37:51,2013-03-02 05:25:40,4718
222,1250,1606,3078,"23 days, 17:50:01",2013-02-06 11:35:39,2013-02-06 11:35:39,2013-03-02 05:25:40,3815
562,4937,4674,10173,"23 days, 17:50:33",2013-02-06 11:35:07,2013-02-06 11:35:07,2013-03-02 05:25:40,8193
1774,3127,5725,10626,"23 days, 17:51:21",2013-02-06 11:34:19,2013-02-06 11:34:19,2013-03-02 05:25:40,4646
894,6957,9365,17216,"23 days, 17:51:27",2013-02-06 11:34:13,2013-02-06 11:34:13,2013-03-02 05:25:40,3385
350,4206,4843,9399,"23 days, 17:51:58",2013-02-07 11:06:23,2010-02-01 10:32:08,2010-02-25 04:24:06,7542
1112,3466,4557,9135,"23 days, 17:52:01",2013-02-06 11:33:39,2013-02-06 11:33:39,2013-03-02 05:25:40,7024
231,828,1932,2991,"23 days, 17:52:14",2013-02-06 11:33:26,2013-02-06 11:33:26,2013-03-02 05:25:40,9295
2179,4922,6767,13868,"23 days, 17:52:27",2013-02-06 11:33:13,2013-02-06 11:33:13,2013-03-02 05:25:40,8688
510,2381,4481,7372,"23 days, 17:52:51",2013-02-06 11:32:49,2013-02-06 11:32:49,2013-03-02 05:25:40,1240
325,3377,5084,8786,"23 days, 17:52:54",2013-02-06 11:32:46,2013-02-06 11:32:46,2013-03-02 05:25:40,3137
121,4550,7671,12342,"23 days, 17:53:02",2013-02-06 11:32:38,2013-02-06 11:32:38,2013-03-02 05:25:40,8937
2090,7481,8372,17943,"23 days, 17:53:03",2013-02-06 11:32:37,2013-02-06 11:32:37,2013-03-02 05:25:40,6290
2373,4292,3656,10321,"23 days, 17:53:05",2013-02-06 11:32:35,2013-02-06 11:32:35,2013-03-02 05:25:40,1202
144,1351,4194,5689,"23 days, 17:53:52",2013-02-06 11:31:48,2013-02-06 11:31:48,2013-03-02 05:25:40,7271
233,7033,7121,14387,"23 days, 17:53:53",2013-02-06 11:31:47,2013-02-06 11:31:47,2013-03-02 05:25:40,1590
200,3415,3647,7262,"23 days, 17:54:14",2013-02-06 11:31:26,2013-02-06 11:31:26,2013-03-02 05:25:40,3017
13,2413,3212,5638,"23 days, 17:54:37",2013-02-06 11:31:03,2013-02-06 11:31:03,2013-03-02 05:25:40,1311
2415,10700,9337,22452,"23 days, 17:54:39",2013-02-06 11:31:01,2013-02-06 11:31:01,2013-03-02 05:25:40,8260
846,4007,4609,9462,"23 days, 17:54:54",2013-02-06 11:30:46,2013-02-06 11:30:46,2013-03-02 05:25:40,8252
249,4427,6120,10796,"23 days, 17:55:52",2013-02-06 11:29:48,2013-02-06 11:29:48,2013-03-02 05:25:40,8538
1696,6583,7397,15676,"23 days, 17:56:02",2013-02-06 11:29:38,2013-02-06 11:29:38,2013-03-02 05:25:40,7375
968,4858,3985,9811,"23 days, 17:56:15",2013-02-06 11:29:25,2013-02-06 11:29:25,2013-03-02 05:25:40,2711
57,1274,1819,3150,"23 days, 17:57:29",2013-02-06 11:28:11,2013-02-06 11:28:11,2013-03-02 05:25:40,2660
581,4625,6808,12014,"23 days, 17:57:33",2013-02-06 11:28:07,2013-02-06 11:28:07,2013-03-02 05:25:40,3089
1441,5664,8194,15299,"23 days, 17:58:09",2013-02-06 11:27:31,2013-02-06 11:27:31,2013-03-02 05:25:40,6716
571,1585,2091,4247,"23 days, 17:58:38",2013-02-06 11:27:02,2013-02-06 11:27:02,2013-03-02 05:25:40,4435
378,1666,2961,5005,"23 days, 17:58:38",2013-02-06 11:27:02,2013-02-06 11:27:02,2013-03-02 05:25:40,4645
1332,1528,2750,5610,"23 days, 17:59:21",2013-02-06 11:26:19,2013-02-06 11:26:19,2013-03-02 05:25:40,2700
481,781,1345,2607,"23 days, 17:59:21",2013-02-06 11:26:19,2013-02-06 11:26:19,2013-03-02 05:25:40,3771
1528,3139,4667,9334,"23 days, 17:59:42",2013-02-06 11:25:58,2013-02-06 11:25:58,2013-03-02 05:25:40,9100
1063,3532,3762,8357,"23 days, 18:00:27",2013-02-06 11:25:13,2013-02-06 11:25:13,2013-03-02 05:25:40,7262
499,2521,3080,6100,"23 days, 18:00:52",2013-02-06 11:24:48,2013-02-06 11:24:48,2013-03-02 05:25:40,886
1784,5883,6226,13893,"23 days, 18:01:24",2013-02-06 11:24:16,2013-02-06 11:24:16,2013-03-02 05:25:40,7559
698,5868,6914,13480,"23 days, 18:03:48",2013-02-06 11:21:52,2013-02-06 11:21:52,2013-03-02 05:25:40,3887
1673,1362,3327,6362,"23 days, 18:04:02",2013-02-06 11:21:38,2013-02-06 11:21:38,2013-03-02 05:25:40,872
921,3003,3435,7359,"23 days, 18:05:01",2013-02-06 11:20:39,2013-02-06 11:20:39,2013-03-02 05:25:40,1257
573,3871,4600,9044,"23 days, 18:05:53",2013-02-06 11:19:47,2013-02-06 11:19:47,2013-03-02 05:25:40,9622
80,6532,6590,13202,"23 days, 18:06:35",2013-02-06 11:19:05,2013-02-06 11:19:05,2013-03-02 05:25:40,2918
266,5512,7849,13627,"23 days, 18:07:11",2013-02-06 11:18:29,2013-02-06 11:18:29,2013-03-02 05:25:40,5916
369,3829,7216,11414,"23 days, 18:07:22",2013-02-06 11:18:18,2013-02-06 11:18:18,2013-03-02 05:25:40,4382
238,582,1073,1893,"23 days, 18:07:49",2013-02-06 11:17:51,2013-02-06 11:17:51,2013-03-02 05:25:40,4306
1404,119,157,1680,"23 days, 18:07:54",2013-02-06 11:17:46,2013-02-06 11:17:46,2013-03-02 05:25:40,7102
1292,6406,6092,13790,"23 days, 18:08:03",2013-02-06 11:17:37,2013-02-06 11:17:37,2013-03-02 05:25:40,2271
666,3520,5226,9412,"23 days, 18:08:13",2013-02-06 11:17:27,2013-02-06 11:17:27,2013-03-02 05:25:40,3069
202,831,1562,2595,"23 days, 18:09:20",2013-02-06 11:16:20,2013-02-06 11:16:20,2013-03-02 05:25:40,4509
1355,5414,5107,11876,"23 days, 18:09:32",2013-02-10 11:56:03,2010-02-01 10:32:08,2010-02-25 04:41:40,5303
224,9738,8331,18293,"23 days, 18:09:34",2013-02-06 11:16:06,2013-02-06 11:16:06,2013-03-02 05:25:40,8778
728,6928,7513,15169,"23 days, 18:10:18",2013-02-06 11:15:22,2013-02-06 11:15:22,2013-03-02 05:25:40,5072
201,623,1143,1967,"23 days, 18:10:19",2013-02-06 11:15:21,2013-02-06 11:15:21,2013-03-02 05:25:40,1887
1636,5494,5544,12674,"23 days, 18:11:31",2013-02-06 11:14:09,2013-02-06 11:14:09,2013-03-02 05:25:40,3284
727,1527,2979,5233,"23 days, 18:12:09",2013-02-06 11:13:31,2013-02-06 11:13:31,2013-03-02 05:25:40,4950
901,1821,3668,6390,"23 days, 18:12:14",2013-02-06 11:13:26,2013-02-06 11:13:26,2013-03-02 05:25:40,1808
599,3331,4052,7982,"23 days, 18:12:26",2013-02-06 11:13:14,2013-02-06 11:13:14,2013-03-02 05:25:40,1070
184,4750,4582,9516,"23 days, 18:12:51",2013-02-06 11:12:49,2013-02-06 11:12:49,2013-03-02 05:25:40,2567
1311,8836,7629,17776,"23 days, 18:12:52",2013-02-06 11:12:48,2013-02-06 11:12:48,2013-03-02 05:25:40,9806
900,4293,5831,11024,"23 days, 18:13:01",2013-02-06 11:12:39,2013-02-06 11:12:39,2013-03-02 05:25:40,1369
895,5943,5755,12593,"23 days, 18:13:04",2013-02-06 11:12:36,2013-02-06 11:12:36,2013-03-02 05:25:40,3968
171,3985,4800,8956,"23 days, 18:13:43",2013-02-06 11:11:57,2013-02-06 11:11:57,2013-03-02 05:25:40,230
